regon;nazwa;pkd07
0003389280026U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KCYNI  ";4711
0003389280027U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KCYNI  ";4711
0003389280028U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KCYNI  ";4711
0003389280029U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KCYNI  ";4711
0003389280030U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KCYNI  ";4711
0003389280031U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KCYNI  ";4711
0003390750011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003390750012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003390750014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003390750018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003390980015U;"""GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA""  ";4711
0003390980017U;"""GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA""  ";4711
0003390980018U;"""GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA""  ";4711
0003390980020U;"""GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA""  ";4711
0003390980021U;"""GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA""  ";4711
0003390980022U;"""GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA""  ";4711
0003390980026U;"""GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA""  ";4711
0003391290080U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290081U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290082U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290083U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290085U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290086U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290087U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290088U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290089U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290090U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290091U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290092U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290093U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290094U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290096U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290097U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290098U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290099U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290100U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391290101U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700022U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700023U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700024U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700030U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700031U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700032U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700033U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700035U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700036U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700037U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700038U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700039U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700040U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700041U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700042U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700044U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700045U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700047U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700049U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700050U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700051U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700052U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700053U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700054U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700055U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700056U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700057U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003391700058U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003392180014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180022U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180023U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180024U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003392180026U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W JEŻEWIE";4719
0003394250007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394250008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394250012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394480009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŚLIWICACH  ";4711
0003394480010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŚLIWICACH  ";4711
0003394480011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŚLIWICACH  ";4711
0003394480012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŚLIWICACH  ";4711
0003394480013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŚLIWICACH  ";4711
0003394480014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŚLIWICACH  ";4711
0003394480016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W ŚLIWICACH  ";4711
0003394770016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770022U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770023U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770025U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770026U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770027U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003394770029U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003397730008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W LUBIENIU KUJAWSKIM ";4711
0003397730009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W LUBIENIU KUJAWSKIM ";4711
0003400030013U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W SADKACH ;4711
0003400030014U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W SADKACH ;4711
0003400030015U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W SADKACH ;4711
0003400030018U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W SADKACH ;4711
0003400030019U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W SADKACH ;4711
0003400030022U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W SADKACH ;4711
0003400030023U;SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA W SADKACH ;4711
0003400550005U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" ""ROLNIK"" W ŁOBŻENICY ";4711
0003400550006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" ""ROLNIK"" W ŁOBŻENICY ";4711
0003400550007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" ""ROLNIK"" W ŁOBŻENICY ";4711
0003400550008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" ""ROLNIK"" W ŁOBŻENICY ";4711
0003401500011U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500012U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500013U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500014U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500015U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500016U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500017U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500018U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500019U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500020U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003401500021U;"SPÓŁDZIELNIA ROLNICZO-HANDLOWA ""ROLNIK""   ";4711
0003403800016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800022U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800023U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800024U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003403800026U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003404630003U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003406640006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W STAROGARDZIE GDAŃSKIM";4711
0003406640007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W STAROGARDZIE GDAŃSKIM";4711
0003406640008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W STAROGARDZIE GDAŃSKIM";4711
0003406640009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W STAROGARDZIE GDAŃSKIM";4711
0003406640010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W STAROGARDZIE GDAŃSKIM";4711
0003407530011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003407530012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003407530013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003407530014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003407530016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003407530017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003407530020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003407530021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003411610010U;"SPÓŁDZIELNIA ""BYSTRZANKA"" ";4719
0003411610011U;"SPÓŁDZIELNIA ""BYSTRZANKA"" ";4719
0003411610013U;"SPÓŁDZIELNIA ""BYSTRZANKA"" ";4719
0003412440012U;"MIEJSKA SPÓŁDZIELNIA  ""SAMOPOMOC CHŁOPSKA"" W LIKWIDACJI ";4711
0003413270011U;SPÓŁDZIELNIA BRENNA ;4711
0003413270014U;SPÓŁDZIELNIA BRENNA ;4711
0003413270015U;SPÓŁDZIELNIA BRENNA ;4711
0003413270018U;SPÓŁDZIELNIA BRENNA ;4711
0003413270019U;SPÓŁDZIELNIA BRENNA ;4711
0003413270020U;SPÓŁDZIELNIA BRENNA ;4711
0003413270021U;SPÓŁDZIELNIA BRENNA ;4711
0003413270022U;SPÓŁDZIELNIA BRENNA ;4711
0003413270024U;SPÓŁDZIELNIA BRENNA ;4711
0003413270025U;SPÓŁDZIELNIA BRENNA ;4711
0003413270026U;SPÓŁDZIELNIA BRENNA ;4711
0003413560009U;"SPÓŁDZIELNIA ""SAMOPOMOC"" W CHYBIU";4711
0003413560010U;"SPÓŁDZIELNIA ""SAMOPOMOC"" W CHYBIU";4711
0003413560013U;"SPÓŁDZIELNIA ""SAMOPOMOC"" W CHYBIU";4711
0003413560014U;"SPÓŁDZIELNIA ""SAMOPOMOC"" W CHYBIU";4711
0003413790014U;"REJONOWA SPÓŁDZIELNIA ""SAMOPOMOC""";4711
0003413790018U;"REJONOWA SPÓŁDZIELNIA ""SAMOPOMOC""";4711
0003413790020U;"REJONOWA SPÓŁDZIELNIA ""SAMOPOMOC""";4711
0003413790021U;"REJONOWA SPÓŁDZIELNIA ""SAMOPOMOC""";4711
0003413790022U;"REJONOWA SPÓŁDZIELNIA ""SAMOPOMOC""";4711
0003413790023U;"REJONOWA SPÓŁDZIELNIA ""SAMOPOMOC""";4711
0003414220006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SKOCZOWIE  ";4719
0003414220007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SKOCZOWIE  ";4719
0003414220010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W SKOCZOWIE  ";4719
0003414800018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLE  ";4711
0003417060010U;GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711
0003417060011U;GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711
0003417060012U;GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711
0003420250011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003420250013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421140008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421140009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421140010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421140012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421140013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421890006U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421890007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421890008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421890009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003421890010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003424100009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003424100011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003424100012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003424100013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003427170013U;SPÓŁDZIELNIA HANDLOWA;4719
0003427170020U;SPÓŁDZIELNIA HANDLOWA;4719
0003428290005U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" ŚWIERKLANY Z/S W JANKOWICACH   ";4711
0003428290008U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" ŚWIERKLANY Z/S W JANKOWICACH   ";4711
0003432080009U;"SPÓŁDZIELNIA USŁUGOWO-HANDLOWA ""JEDNOŚĆ""  ";4711
0003432080010U;"SPÓŁDZIELNIA USŁUGOWO-HANDLOWA ""JEDNOŚĆ""  ";4711
0003432080011U;"SPÓŁDZIELNIA USŁUGOWO-HANDLOWA ""JEDNOŚĆ""  ";4711
0003432080012U;"SPÓŁDZIELNIA USŁUGOWO-HANDLOWA ""JEDNOŚĆ""  ";4711
0003432080014U;"SPÓŁDZIELNIA USŁUGOWO-HANDLOWA ""JEDNOŚĆ""  ";4711
0003433610017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610018U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610020U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610021U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610022U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610023U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610024U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610025U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610027U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433610030U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" GORZYCE  ";4711
0003433840004U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003433840007U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003434440009U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003434440010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003434440013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003439350024U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350026U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350028U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350029U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350030U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350033U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350034U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350035U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350039U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350040U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350044U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350048U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439350049U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WIŚLICY";4719
0003439930011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4719
0003439930012U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4719
0003439930013U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4719
0003439930015U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4719
0003439930017U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4719
0003439930019U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4719
0003446850026U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850028U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850030U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850035U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850037U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850039U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850041U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850043U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850044U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003446850051U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W KAZIMIERZY WIELKIEJ";4711
0003453900010U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003453900011U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003453900014U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
0003453900016U;"GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA""  ";4711
